"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.564327383E0,-4.274398088E-5,-7.938593626E-5,7.880134508E-4
7.574375306E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
7.584331190E0,-6.536096334E-4,-7.938593626E-5,-4.337178543E-4
7.594383844E0,-4.274398088E-5,-7.938593626E-5,1.771477982E-4
7.604316613E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
7.614335267E0,-4.274398088E-5,-7.938593626E-5,1.771477982E-4
7.624322498E0,5.681216717E-4,-7.938593626E-5,-4.337178543E-4
7.634427306E0,1.178985462E-3,-7.938593626E-5,-1.044582576E-3
7.644384844E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
7.654497613E0,-6.536096334E-4,5.314797163E-4,1.771477982E-4
7.664421767E0,-6.536096334E-4,5.314797163E-4,1.771477982E-4
7.674328344E0,-1.264475286E-3,-7.938593626E-5,-4.337178543E-4
7.684326344E0,-4.274398088E-5,-1.301117241E-3,1.771477982E-4
7.694391690E0,5.681216717E-4,-6.902515888E-4,1.771477982E-4
7.704327882E0,-4.274398088E-5,-6.902515888E-4,1.771477982E-4
7.714333882E0,-6.536096334E-4,-6.902515888E-4,-4.337178543E-4
7.724345998E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
7.734389882E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
7.744330652E0,-4.274398088E-5,-6.902515888E-4,1.771477982E-4
7.754313421E0,5.681216717E-4,-6.902515888E-4,-4.337178543E-4
7.764368613E0,5.681216717E-4,-6.902515888E-4,7.880134508E-4
7.774327229E0,-4.274398088E-5,-7.938593626E-5,1.771477982E-4
7.784332652E0,-4.274398088E-5,5.314797163E-4,1.771477982E-4
7.794370805E0,-4.274398088E-5,-6.902515888E-4,1.771477982E-4
7.804330267E0,5.681216717E-4,-7.938593626E-5,-4.337178543E-4
7.814341498E0,-6.536096334E-4,-7.938593626E-5,-4.337178543E-4
7.824413690E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
7.834394690E0,-1.264475286E-3,-6.902515888E-4,1.771477982E-4
7.844521190E0,-4.274398088E-5,-7.938593626E-5,1.771477982E-4
7.854479344E0,-4.274398088E-5,-7.938593626E-5,-1.044582576E-3
7.864322382E0,-4.274398088E-5,-6.902515888E-4,-1.044582576E-3
7.874314113E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
7.884373421E0,-1.264475286E-3,-6.902515888E-4,1.771477982E-4
7.894358228E0,-1.264475286E-3,-6.902515888E-4,-4.337178543E-4
7.904329382E0,-1.264475286E-3,-6.902515888E-4,1.771477982E-4
7.914382498E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
7.924366075E0,-4.274398088E-5,-7.938593626E-5,1.771477982E-4
7.934388536E0,5.681216717E-4,-7.938593626E-5,1.771477982E-4
7.944390152E0,5.681216717E-4,-7.938593626E-5,1.771477982E-4
7.954379805E0,5.681216717E-4,-6.902515888E-4,1.771477982E-4
7.964318152E0,5.681216717E-4,-7.938593626E-5,-4.337178543E-4
7.974378805E0,-1.264475286E-3,-7.938593626E-5,1.771477982E-4
7.984383805E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
7.994330498E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.004386959E0,-6.536096334E-4,-6.902515888E-4,7.880134508E-4
8.014381536E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
8.024382767E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.034381151E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
8.044353998E0,5.681216717E-4,-6.902515888E-4,-1.044582576E-3
8.054318536E0,5.681216717E-4,-1.301117241E-3,1.771477982E-4
8.064325305E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.074346921E0,-4.274398088E-5,-6.902515888E-4,1.771477982E-4
8.084433382E0,-6.536096334E-4,-7.938593626E-5,7.880134508E-4
8.094390613E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
8.104431305E0,-4.274398088E-5,-6.902515888E-4,1.771477982E-4
8.114332536E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
8.124325690E0,-1.264475286E-3,-7.938593626E-5,-4.337178543E-4
8.134372267E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.144352421E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
8.154330190E0,-6.536096334E-4,-1.301117241E-3,-1.044582576E-3
8.164322536E0,-1.264475286E-3,-6.902515888E-4,-4.337178543E-4
8.174384690E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.184319767E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
8.194362767E0,5.681216717E-4,-7.938593626E-5,1.771477982E-4
8.204322728E0,-4.274398088E-5,-6.902515888E-4,1.771477982E-4
8.214324382E0,-6.536096334E-4,-1.301117241E-3,-4.337178543E-4
8.224319382E0,-6.536096334E-4,-6.902515888E-4,-4.337178543E-4
8.234380036E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
8.244330728E0,-4.274398088E-5,-6.902515888E-4,-4.337178543E-4
8.254350536E0,-4.274398088E-5,-6.902515888E-4,-4.337178543E-4
8.264321497E0,-1.264475286E-3,-6.902515888E-4,-4.337178543E-4
8.274374997E0,-4.274398088E-5,-7.938593626E-5,1.771477982E-4
8.284330305E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.294359728E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
8.304320805E0,-6.536096334E-4,-6.902515888E-4,-4.337178543E-4
8.314381151E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
8.324374074E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.334319959E0,-4.274398088E-5,-6.902515888E-4,7.880134508E-4
8.344339036E0,-1.264475286E-3,-6.902515888E-4,1.771477982E-4
8.354326382E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.364332344E0,-6.536096334E-4,-7.938593626E-5,1.771477982E-4
8.374325344E0,-1.264475286E-3,-6.902515888E-4,1.771477982E-4
8.384421920E0,-6.536096334E-4,-6.902515888E-4,-4.337178543E-4
8.394333036E0,-4.274398088E-5,-6.902515888E-4,-4.337178543E-4
8.404376728E0,5.681216717E-4,-7.938593626E-5,-4.337178543E-4
8.414331805E0,-4.274398088E-5,-7.938593626E-5,1.771477982E-4
8.424399959E0,-6.536096334E-4,-6.902515888E-4,1.771477982E-4
8.434328305E0,5.681216717E-4,-1.301117241E-3,-4.337178543E-4
8.444354767E0,5.681216717E-4,-6.902515888E-4,1.771477982E-4
8.454318574E0,-6.536096334E-4,-6.902515888E-4,-1.044582576E-3
8.464395959E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
8.474382728E0,-4.274398088E-5,-7.938593626E-5,-4.337178543E-4
8.484364843E0,-4.274398088E-5,-6.902515888E-4,-4.337178543E-4
8.494339190E0,-6.536096334E-4,-7.938593626E-5,-4.337178543E-4
8.504329420E0,-4.274398088E-5,5.314797163E-4,1.771477982E-4
8.514338574E0,-5.986336619E-4,-1.830607653E-5,1.771496609E-4
8.524316305E0,1.223199069E-5,-1.830607653E-5,7.880153134E-4
8.534381690E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
8.544391382E0,-5.986336619E-4,-1.240037382E-3,1.771496609E-4
8.554327305E0,6.230976433E-4,-6.291717291E-4,-4.337159917E-4
8.564340420E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
8.574377190E0,1.223199069E-5,-1.830607653E-5,1.771496609E-4
8.584329459E0,1.223199069E-5,-1.830607653E-5,1.771496609E-4
8.594329190E0,1.223199069E-5,-1.830607653E-5,-4.337159917E-4
8.604322536E0,1.223199069E-5,-6.291717291E-4,1.771496609E-4
8.614403651E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
8.624329536E0,1.223199069E-5,-1.830607653E-5,-4.337159917E-4
8.634355574E0,-1.209499314E-3,-6.291717291E-4,-4.337159917E-4
8.644351343E0,-5.986336619E-4,-6.291717291E-4,1.771496609E-4
8.654318420E0,-1.209499314E-3,-6.291717291E-4,1.771496609E-4
8.664597843E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
8.674342113E0,1.223199069E-5,-6.291717291E-4,1.771496609E-4
8.684343613E0,6.230976433E-4,-1.830607653E-5,-4.337159917E-4
8.694403728E0,1.223199069E-5,-1.830607653E-5,-4.337159917E-4
8.704383382E0,-5.986336619E-4,5.925595760E-4,1.771496609E-4
8.714324882E0,1.223199069E-5,-1.830607653E-5,1.771496609E-4
8.724370497E0,1.223199069E-5,-6.291717291E-4,1.771496609E-4
8.734370766E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
8.744349766E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
8.754339959E0,1.223199069E-5,-6.291717291E-4,1.771496609E-4
8.764383266E0,1.223199069E-5,5.925595760E-4,1.771496609E-4
8.774368612E0,-5.986336619E-4,-1.830607653E-5,-4.337159917E-4
8.784397305E0,1.233961433E-3,-1.830607653E-5,1.771496609E-4
8.794336266E0,1.223199069E-5,-1.830607653E-5,-4.337159917E-4
8.804315112E0,-5.986336619E-4,-1.830607653E-5,-4.337159917E-4
8.814374112E0,-5.986336619E-4,-1.830607653E-5,-4.337159917E-4
8.824371920E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
8.834340497E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
8.844386305E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
8.854370920E0,1.223199069E-5,-1.830607653E-5,1.771496609E-4
8.864344459E0,-5.986336619E-4,-1.830607653E-5,1.771496609E-4
8.874330766E0,-5.986336619E-4,-6.291717291E-4,1.771496609E-4
8.884395074E0,1.223199069E-5,-1.830607653E-5,-4.337159917E-4
8.894359728E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
8.904421728E0,-5.986336619E-4,-1.830607653E-5,1.771496609E-4
8.914322266E0,1.223199069E-5,-1.830607653E-5,1.771496609E-4
8.924373074E0,1.223199069E-5,-1.830607653E-5,1.771496609E-4
8.934374266E0,6.230976433E-4,-6.291717291E-4,1.771496609E-4
8.944391305E0,6.230976433E-4,-6.291717291E-4,1.771496609E-4
8.954384843E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
8.964388459E0,1.223199069E-5,-6.291717291E-4,1.771496609E-4
8.974315958E0,1.223199069E-5,-6.291717291E-4,1.771496609E-4
8.984338497E0,1.223199069E-5,-1.830607653E-5,-4.337159917E-4
8.994322305E0,-5.986336619E-4,-6.291717291E-4,1.771496609E-4
9.004377920E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
9.014370882E0,1.223199069E-5,-1.830607653E-5,7.880153134E-4
9.024368766E0,1.223199069E-5,-1.830607653E-5,-4.337159917E-4
9.034329574E0,1.223199069E-5,-1.830607653E-5,-4.337159917E-4
9.044326882E0,-1.209499314E-3,-1.830607653E-5,7.880153134E-4
9.054327843E0,1.223199069E-5,5.925595760E-4,-4.337159917E-4
9.064454189E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
9.074328266E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
9.084327189E0,1.223199069E-5,-6.291717291E-4,1.771496609E-4
9.094336728E0,1.223199069E-5,5.925595760E-4,1.771496609E-4
9.104371766E0,1.223199069E-5,5.925595760E-4,1.771496609E-4
9.114335766E0,1.223199069E-5,-6.291717291E-4,-1.044580713E-3
9.124390381E0,-5.986336619E-4,-1.830607653E-5,-4.337159917E-4
9.134338228E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
9.144345920E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
9.154463535E0,-5.986336619E-4,-1.830607653E-5,1.771496609E-4
9.164378997E0,-1.209499314E-3,-6.291717291E-4,-4.337159917E-4
9.174312689E0,-5.986336619E-4,-1.240037382E-3,-4.337159917E-4
9.184368497E0,1.223199069E-5,-1.240037382E-3,-4.337159917E-4
9.194352497E0,-1.209499314E-3,-1.240037382E-3,1.771496609E-4
9.204333612E0,-1.209499314E-3,-6.291717291E-4,7.880153134E-4
9.214334651E0,-5.986336619E-4,-1.830607653E-5,-4.337159917E-4
9.224318574E0,1.223199069E-5,-1.830607653E-5,1.771496609E-4
9.234387228E0,-5.986336619E-4,-1.240037382E-3,1.771496609E-4
9.244341843E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
9.254371728E0,-1.209499314E-3,-1.830607653E-5,1.771496609E-4
9.264374151E0,-1.209499314E-3,-6.291717291E-4,-4.337159917E-4
9.274328112E0,-1.209499314E-3,-6.291717291E-4,-4.337159917E-4
9.284345843E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
9.295307881E0,6.230976433E-4,-6.291717291E-4,-4.337159917E-4
9.306356227E0,1.223199069E-5,-6.291717291E-4,-4.337159917E-4
9.324334074E0,-1.820364967E-3,4.257749766E-3,1.771496609E-4
9.334609227E0,-5.986336619E-4,2.425156534E-3,-4.337159917E-4
9.344789535E0,-5.986336619E-4,3.036022186E-3,-4.337159917E-4
9.354329189E0,-5.986336619E-4,5.925595760E-4,-4.337159917E-4
9.364312458E0,-5.986336619E-4,-1.830607653E-5,-4.337159917E-4
9.374306997E0,-5.986336619E-4,-1.240037382E-3,-4.337159917E-4
9.384316766E0,6.230976433E-4,-1.850901172E-3,1.771496609E-4
9.394312997E0,1.233961433E-3,-2.461766824E-3,-4.337159917E-4
9.404299035E0,1.233961433E-3,-1.850901172E-3,-4.337159917E-4
9.414305458E0,6.230976433E-4,-2.461766824E-3,1.771496609E-4
9.424304650E0,1.223199069E-5,-3.683496267E-3,7.880153134E-4
9.434302266E0,6.230976433E-4,-1.850901172E-3,1.771496609E-4
9.444792766E0,-5.986336619E-4,-6.291717291E-4,-4.337159917E-4
9.454310343E0,1.223199069E-5,5.925595760E-4,-4.337159917E-4
