"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.374665387E1,-2.275888920E0,4.240024567E0,-1.188757420E0
2.375666180E1,-8.400119543E-1,4.636094093E0,-3.415782452E-1
2.376665587E1,3.043823242E-1,4.476108551E0,-5.366828442E-1
2.377665657E1,1.079908252E0,4.415128708E0,-1.297045946E0
2.378665556E1,1.153907537E0,4.497706413E0,-1.679528952E0
2.379664645E1,3.149485588E-1,4.491636276E0,-1.824317455E0
2.380665349E1,-4.956315756E-1,4.258052826E0,-2.365331173E0
2.381665980E1,-5.722802877E-1,3.724224091E0,-3.417490482E0
2.382665691E1,-7.247916460E-1,3.534312248E0,-4.243324280E0
2.383671206E1,-7.310022116E-1,3.551874161E0,-3.616821527E0
2.384665045E1,-7.731897831E-1,3.627698898E0,-2.712510586E0
2.385666810E1,-5.104495287E-1,3.685641289E0,-2.415474892E0
2.386670791E1,2.635755390E-2,3.315732956E0,-1.883756638E0
2.387665637E1,3.273033500E-1,3.172586441E0,-1.995037079E0
2.388667456E1,3.192702532E-1,3.590902328E0,-2.456724644E0
2.389666880E1,8.752107620E-2,3.888318062E0,-2.282636166E0
2.390665606E1,7.391183376E-1,3.782330513E0,-1.931533337E0
2.391789606E1,1.684336185E0,3.525247574E0,-1.303221226E0
2.392667203E1,2.524894238E0,3.377593040E0,-8.384542465E-1
2.393684233E1,2.887399673E0,3.242409706E0,-5.586781502E-1
2.394664933E1,2.741897821E0,3.250150681E0,-1.525144100E0
2.395666026E1,2.302352428E0,2.941989899E0,-2.276294708E0
2.396679445E1,2.160722017E0,1.967137337E0,-2.090332985E0
2.397669464E1,1.859382629E0,8.209218979E-1,-1.236600876E0
2.398665945E1,1.088567495E0,9.349632263E-2,-6.044530869E-2
2.399665449E1,6.108331680E-1,-4.171385765E-1,1.148394346E0
2.400666003E1,5.914745331E-1,-9.136509895E-1,1.988369942E0
2.401669926E1,2.770948172E0,-1.452261448E0,1.983212709E0
2.402666399E1,4.160413742E0,-9.300622940E-1,2.128792048E0
2.403667272E1,5.204679489E0,1.829657555E-1,1.876377106E0
2.404666933E1,5.055794716E0,5.064320564E-1,1.633482695E0
2.405665368E1,4.040802956E0,-2.867922783E-1,1.765269756E0
2.406669560E1,2.774532557E0,-1.641503811E0,1.672523499E0
2.407666560E1,1.434758306E0,-2.868314743E0,1.637976646E0
2.408670687E1,6.124005318E-1,-3.893383741E0,2.278563976E0
2.409666199E1,1.553501606E0,-4.629217625E0,2.560137272E0
2.410666637E1,2.672341108E0,-4.604064941E0,3.584463596E0
2.411669526E1,4.563256264E0,-4.153779984E0,3.479454994E0
2.412666656E1,7.695839882E0,-2.709320068E0,2.410068035E0
2.413666360E1,7.857791901E0,-1.426812172E0,3.082720280E0
2.414665433E1,3.935966015E0,-1.534502506E0,3.816663742E0
2.415665441E1,-5.231988430E-1,-2.170004845E0,2.896342754E0
2.416707195E1,-3.293436050E0,-2.856699467E0,1.628472328E0
2.417665791E1,-4.151913643E0,-3.636915207E0,6.123714447E-1
2.418667360E1,-2.620036364E0,-3.806933880E0,-9.794979095E-1
2.419664472E1,-6.121194363E-1,-2.621814728E0,1.360006332E-1
2.420665887E1,-3.283071518E-1,-1.715486765E0,2.027413845E0
2.421674872E1,-1.977445126E0,-1.824805617E0,1.915576935E0
2.422664664E1,-4.287056923E0,-2.174947739E0,6.176252365E-1
2.423666406E1,-4.690372467E0,-2.278792620E0,-7.144508362E-1
2.424664506E1,-4.051566124E0,-2.626700640E0,-1.172573090E0
2.425664822E1,-2.758940458E0,-3.138773680E0,-1.538251877E0
2.426668522E1,-1.504949570E0,-2.721515656E0,-1.197471619E0
2.427664603E1,-1.333331347E0,-1.637360096E0,-1.101020813E0
2.428665941E1,-1.391620398E0,-8.919581771E-1,-1.069791794E0
2.429664426E1,-1.284275532E0,-3.728680015E-1,-1.063880920E0
2.430668210E1,-1.127907038E0,3.124370575E-1,-1.770459175E0
2.431666472E1,-8.501217365E-1,1.016095161E0,-2.566777229E0
2.432665453E1,-5.555515289E-1,1.544310570E0,-2.804756165E0
2.433666914E1,-6.114182472E-1,1.224851608E-2,-4.176669121E0
2.434666360E1,-9.970214367E-1,-1.073204279E0,-2.928118706E0
2.435665349E1,-7.031142712E-1,-1.811424255E0,-2.087453842E0
2.436666041E1,8.244628906E-1,-2.734586954E0,-1.480558395E0
2.437665106E1,1.802837372E0,-3.283771276E0,-6.768665314E-1
2.438665980E1,2.692529202E0,-3.439438105E0,-1.147172928E0
2.439664599E1,4.040829182E0,-2.580290318E0,-1.484253883E0
2.440664699E1,3.930802822E0,-1.303542376E0,-1.862357140E0
2.441664487E1,2.825870514E0,-5.465241075E-1,-1.927167892E0
2.442664549E1,1.838943243E0,-1.612000465E-1,-1.994280815E0
2.443666291E1,1.079915762E0,-6.012916565E-2,-2.466768265E0
2.444664837E1,4.131855965E-1,-2.759491205E-1,-2.698790550E0
2.445664753E1,-7.883787155E-2,-3.727506399E-1,-2.370669365E0
2.446667576E1,-3.507180214E-1,-6.519877911E-1,-1.958588600E0
2.447665160E1,-2.735080719E-1,-1.905271530E0,-9.302635193E-1
2.448665949E1,-7.952499390E-2,-3.125940800E0,7.776298523E-1
2.449664641E1,-7.097291946E-2,-3.628326416E0,1.856948376E0
2.450664745E1,1.092891216E0,-3.351942539E0,1.762068748E0
2.451665156E1,2.307112694E0,-2.250999689E0,2.928833485E0
2.452668526E1,2.517936230E0,-1.720907688E0,4.570833206E0
2.453670399E1,2.746948957E0,-1.655995607E0,6.173538208E0
2.454664576E1,3.491349459E0,-1.479429007E0,5.690741539E0
2.455664783E1,4.184199333E0,-1.417082787E0,5.964543343E0
2.456664891E1,5.455409527E0,-1.387140274E0,6.577368259E0
2.457664372E1,7.439710617E0,-8.182438612E-1,6.219067097E0
2.458665353E1,7.970789909E0,-3.574935794E-1,5.773481369E0
2.459665187E1,7.851600647E0,-1.152585983E0,6.978824615E0
2.460665203E1,7.178512096E0,-7.934828997E-1,8.330773354E0
2.461664530E1,5.629026413E0,8.019812703E-1,7.854451180E0
2.462664687E1,3.922424793E0,1.300093889E0,8.240005493E0
2.463665176E1,4.130754948E0,1.584946632E0,7.436742783E0
2.464666549E1,3.998169899E0,2.495035887E0,4.520325184E0
2.465664764E1,4.461880207E0,2.097756147E0,5.213094711E0
2.466664376E1,7.542255878E0,2.510690689E0,3.490443468E0
2.467667553E1,6.660063744E0,2.126827955E0,4.241950512E0
2.468668472E1,5.229223251E0,1.280893803E0,5.636376381E0
2.469667503E1,3.880179405E0,9.539622068E-1,5.333099365E0
2.470667891E1,1.757299423E0,4.160416722E-1,4.715601921E0
2.471667483E1,-1.141214371E-1,-4.684954882E-1,3.899433851E0
2.472667680E1,-8.957271576E-1,-4.561542273E-1,3.049055576E0
2.473667368E1,-9.190740585E-1,3.178732395E-1,2.241384268E0
2.474667695E1,-1.603107452E-1,1.132909536E0,2.177732229E0
2.475664356E1,5.062932968E-1,1.499547601E0,2.413758755E0
2.476667645E1,1.324746609E0,1.036218643E0,2.508322239E0
2.477667880E1,3.593015671E0,6.408966780E-1,3.024471760E0
2.478669249E1,4.938948631E0,9.435998797E-1,3.699217081E0
2.479667580E1,5.051121235E0,1.394603252E0,3.319617271E0
2.480668649E1,4.115188122E0,1.540316343E0,2.976288080E0
2.481664022E1,2.310786724E0,1.445787668E0,2.543739319E0
2.482667449E1,1.114970207E0,8.237419128E-1,2.293109179E0
2.483668106E1,1.047849655E-1,4.478775263E-1,1.766463041E0
2.484667302E1,-7.707834244E-1,3.505618572E-1,1.028135300E0
2.485667722E1,-7.822504044E-1,2.830672264E-2,7.360742092E-1
2.486663930E1,-8.319549561E-1,-7.412648201E-2,6.435847282E-1
2.487667752E1,-1.056903839E0,1.192176342E-1,6.603660583E-1
2.488668983E1,-1.176506996E0,3.359048367E-1,4.365620613E-1
2.489667699E1,-7.624769211E-1,1.163635254E-1,-7.303881645E-2
2.490664572E1,5.853309631E-1,-2.144098282E-3,-3.626782894E-1
2.491667752E1,1.666464806E0,3.751370907E-1,-2.855844498E-1
2.492667637E1,2.361843109E0,5.939192772E-1,-4.087667465E-1
2.493669287E1,3.044596672E0,4.349226952E-1,5.838234425E-1
2.494667710E1,3.251247406E0,9.012207985E-1,1.186513305E0
2.495664656E1,3.537703514E0,1.665658116E0,1.217327118E0
2.496664014E1,3.986171246E0,1.877836227E0,1.530417323E0
2.497664345E1,3.667954445E0,1.570289493E0,9.236568213E-1
2.498665633E1,2.708020210E0,1.126319408E0,-2.079548836E-1
2.499664141E1,2.835722446E0,1.983976126E0,-6.798193455E-1
2.500664987E1,3.029286861E0,2.801246405E0,-6.539877653E-1
2.501664345E1,3.305340290E0,3.266320229E0,-5.132044554E-1
2.502667945E1,3.347512722E0,3.239216328E0,-1.157833338E0
2.503669214E1,3.404025555E0,2.972534657E0,-1.753201008E0
2.504667687E1,3.009947300E0,2.509532928E0,-1.842921615E0
2.505664637E1,2.790543556E0,2.190830231E0,-1.758991241E0
2.506664991E1,2.903005123E0,2.342288494E0,-1.984192848E0
2.507664895E1,2.489583015E0,2.416608334E0,-2.193426609E0
2.508667106E1,1.963884830E0,1.699567080E0,-2.224579334E0
2.509667656E1,2.370358944E0,9.913163185E-1,-2.943459988E0
2.510664637E1,3.665729523E0,1.292342186E0,-2.882609367E0
2.511668049E1,3.552305222E0,1.100937605E0,-1.327937841E0
2.512664849E1,2.980998516E0,7.426767349E-1,-1.052981019E-1
2.513665276E1,2.992705345E0,4.614410400E-1,1.041678905E0
2.514667876E1,3.610810280E0,-2.495698929E-1,2.001224995E0
2.515664902E1,4.309741497E0,-9.035186768E-1,2.111572742E0
2.516668033E1,3.754080772E0,-1.543269157E0,1.333860636E0
2.517664572E1,2.636044502E0,-2.380219936E0,-9.205284715E-1
2.518665422E1,2.636171818E0,-2.776730061E0,-5.565703511E-1
2.519664187E1,1.981916428E0,-2.570468903E0,1.605996132E0
2.520665026E1,1.450974941E0,-2.410558701E0,1.597023964E0
2.521664856E1,1.757417679E0,-1.848381996E0,1.789941072E0
2.522665302E1,2.164344311E0,-1.397974491E0,1.663492680E0
2.523669222E1,2.118257046E0,-1.474103451E0,1.063548923E0
2.524667652E1,1.781524658E0,-2.079811573E0,4.680889249E-1
2.525665068E1,1.011975765E0,-2.182150364E0,5.474749207E-2
2.526667656E1,6.623349190E-1,-2.345663548E0,4.368203878E-1
2.527668791E1,1.231014729E0,-2.513144016E0,4.381769001E-1
2.528664660E1,1.579862595E0,-2.239838600E0,-3.396649361E-1
2.529667526E1,1.573091984E0,-1.711024284E0,-3.024349928E0
2.530669629E1,2.326935768E0,-1.451210976E0,-1.182723641E0
2.531667883E1,3.119843006E0,4.961171150E-1,-3.453263342E-1
2.532668022E1,2.654750347E0,8.004369736E-1,-1.467014790E0
2.533668906E1,1.113821983E0,4.419465065E-1,-3.994798064E-1
2.534667583E1,-9.834489822E-1,2.475786209E-1,7.504892945E-1
2.535664649E1,-3.081371307E0,-2.961659431E-1,8.384579420E-1
2.536667576E1,-4.510409355E0,-4.548101425E-1,4.135951400E-1
2.537664564E1,-3.703625679E0,-1.507792473E-1,4.962373078E-1
2.538668349E1,-1.446163177E0,-1.237229824E0,5.481081009E-1
2.539667776E1,3.845663071E-1,-3.296275854E0,3.535366654E-1
2.540664610E1,1.763927460E0,-4.864046574E0,3.510429859E-1
2.541664326E1,2.012047768E0,-5.054023743E0,5.367829800E-1
2.542667772E1,1.681447983E0,-3.970821619E0,-3.804820776E-1
2.543665902E1,1.537958145E0,-2.856617928E0,1.596922874E-1
2.544664814E1,1.860236168E0,-1.918859124E0,2.284033298E0
2.545665183E1,2.092934132E0,-1.081773043E0,4.083774090E0
2.546664749E1,2.763621330E0,6.667768955E-2,4.482447624E0
2.547664714E1,3.346060276E0,1.514059305E0,3.343680143E0
2.548665849E1,2.806103706E0,2.291134119E0,1.272051930E0
2.549668095E1,6.700458527E-1,-3.402072191E-1,6.014449596E-1
2.550668756E1,-2.846160889E0,-4.239752769E0,1.159016848E0
2.551668060E1,-4.817369461E0,-6.475496292E0,2.580636024E0
2.552664133E1,-2.227314949E0,-6.447402954E0,3.936529160E0
2.553666668E1,1.757579803E0,-4.893822193E0,4.260038853E0
2.554664429E1,3.865236282E0,-3.150314331E0,3.925023317E0
2.555664552E1,3.584210396E0,-2.676838636E0,2.985196114E0
2.556667872E1,3.841847897E0,-3.591928959E0,2.014800072E0
2.557667872E1,5.113091469E0,-6.639190674E0,2.576779366E0
2.558669806E1,5.024464130E0,-8.605247498E0,2.742270947E0
2.559667691E1,2.354557991E0,-7.906632900E0,2.154403210E0
2.560668122E1,-4.209585190E-1,-5.352143764E0,1.405601740E0
2.561667987E1,-1.362418175E0,-2.948175907E0,2.887352705E0
2.562667853E1,-1.435556412E0,-1.747308254E0,3.831219673E0
2.563666337E1,-3.537378311E0,-5.741917610E0,6.303236485E-1
2.564666256E1,-3.865429878E0,-1.071794891E1,-1.450757980E-1
2.565694410E1,-2.136918068E0,-1.346768284E1,4.440448284E-1
2.566665556E1,3.285678148E0,-1.114592838E1,4.599566460E-1
2.567672629E1,7.894844055E0,-4.897531986E0,-2.766170979E0
2.568672083E1,8.780904770E0,-4.650726318E-1,-6.276858330E0
2.569671595E1,8.117596626E0,-5.141363144E-1,-7.675506592E0
2.570673414E1,7.202625275E0,-3.415976524E0,-6.808681488E0
2.571667922E1,7.348925591E0,-6.411800385E0,-3.552864313E0
2.572674014E1,9.125966072E0,-5.500576019E0,-1.307526350E0
2.573672656E1,9.883483887E0,-2.149203300E0,-2.722353935E-1
2.574673229E1,1.015474701E1,-1.612913132E0,3.303222656E-1
2.575672802E1,1.158057690E1,-2.428938866E0,-7.703816891E-1
2.576667472E1,1.153449059E1,-2.133718014E0,-1.852960706E0
2.577672787E1,1.082478237E1,-1.774507046E0,-7.892384529E-1
2.578667091E1,1.088065338E1,-8.670616150E-2,-5.073299408E-1
2.579664572E1,9.226633072E0,2.175593376E0,-2.070124626E0
2.580664614E1,4.818191528E0,7.678537369E-1,-2.489104033E0
2.581668414E1,1.447117805E0,-1.526990414E0,-3.780309916E0
2.582664714E1,1.009178162E-2,-9.703798294E-1,-6.943044186E0
2.583668099E1,6.572523117E-1,6.545310020E-1,-6.859690666E0
2.584667329E1,3.987023830E0,4.127874374E-1,-4.335866451E0
2.585668387E1,7.025810242E0,3.710594177E-1,-2.550575256E0
2.586668156E1,7.406643391E0,-6.167097092E-1,-3.946452737E-1
2.587664768E1,9.579541206E0,-2.108416557E-1,-1.037472010E0
2.588667126E1,1.206598949E1,7.212963104E-1,-9.242770076E-1
2.589669122E1,1.203219604E1,-8.534686565E-1,3.496264815E-1
2.590699026E1,1.068487453E1,-3.037088394E0,1.350070834E0
2.591668191E1,1.073547173E1,-2.751962423E0,8.517301083E-2
2.592668487E1,1.028069687E1,-8.239631653E-1,1.053549767E0
2.593811799E1,6.493969917E0,-1.354451180E-1,1.980354786E-1
2.594664903E1,6.419662476E0,2.268923521E-1,2.089993358E-1
2.595670187E1,5.449528694E0,5.303657055E-1,-1.688172817E0
2.596669103E1,6.808125496E0,6.831649542E-1,-6.825059056E-1
2.597669853E1,6.792032242E0,-7.357637286E-1,2.139104605E-1
2.598667483E1,6.866066933E0,-1.685857654E0,4.069687128E-1
2.599665068E1,8.124342918E0,-8.660063148E-1,1.044753313E0
2.600665664E1,7.512033463E0,-3.660737872E-1,1.923750401E0
2.601668956E1,5.118137360E0,-6.417845488E-1,2.347975492E0
2.602668818E1,2.515714645E0,-1.576017380E0,2.014572382E0
2.603666187E1,4.692487717E-1,-2.565381050E0,1.990530968E0
2.604669291E1,-8.144330978E-1,-3.304288864E0,2.322127342E0
2.605669253E1,-1.690489292E0,-3.984797001E0,2.202225447E0
2.606669745E1,-1.049903870E0,-4.189467907E0,1.481296539E0
2.607668222E1,9.996070862E-1,-3.983037710E0,1.655723810E0
2.608669183E1,4.294354439E0,-3.817193985E0,3.181335926E0
2.609670514E1,7.830598831E0,-3.542134047E0,5.428519249E0
2.610665760E1,9.623494148E0,-4.012396812E0,6.759449005E0
2.611664726E1,9.222692490E0,-4.673736572E0,5.663223267E0
2.612667283E1,6.695989609E0,-4.627961636E0,4.176550865E0
2.613665545E1,4.914154053E0,-3.342361450E0,3.433859348E0
2.614669041E1,4.623632431E0,-2.396618366E0,2.673367023E0
2.615665729E1,3.793242931E0,-2.316931248E0,1.697941184E0
2.616664787E1,2.384059429E0,-2.065630436E0,9.241191149E-1
2.617665002E1,1.519600391E0,-1.770909786E0,1.159644246E0
2.618670952E1,1.585623264E0,-1.641690731E0,2.054805756E0
2.619664791E1,-3.160381317E-2,-1.906927586E0,2.543887138E0
2.620669837E1,-1.638647556E0,-2.187979698E0,1.929989457E0
2.621669226E1,-1.395828247E0,-2.098340511E0,1.855369091E0
2.622669526E1,1.213679790E0,-1.933576107E0,1.911577463E0
2.623668910E1,5.023819923E0,-2.258240700E0,1.558868408E0
2.624664822E1,7.083507061E0,-2.630046368E0,1.775351286E0
2.625669187E1,8.509238243E0,-2.262681007E0,1.873176813E0
2.626668952E1,8.335664749E0,-1.101708889E0,1.517323971E0
2.627664514E1,6.408077717E0,1.610283852E-1,4.279499054E-1
2.628669818E1,1.549142361E0,8.161358833E-1,-1.115890026E0
2.629664691E1,4.703855515E-2,-3.791861534E-1,-7.621257305E-1
2.630664864E1,-1.638617039E0,-1.796234608E0,7.622301579E-1
2.631664095E1,-2.612430096E0,-2.503424168E0,2.193075180E0
2.632665287E1,-2.776332855E0,-2.349781036E0,2.103529930E0
2.633664679E1,-2.229416847E0,-1.228414536E0,1.986866474E0
2.634668868E1,7.343430519E-1,-5.970115662E-1,8.572418690E-1
2.635664587E1,4.630502701E0,-5.801725388E-1,1.233072281E-1
2.636667849E1,6.429972649E0,-1.303066730E0,-4.917380810E-1
2.637664945E1,7.443792820E0,-2.464942455E0,-5.755205154E-1
2.638672606E1,6.622591019E0,-3.788996220E0,-4.003453255E-1
2.639664345E1,4.034737110E0,-4.963183880E0,1.037325859E-1
2.640671810E1,-1.445536613E-1,-5.737948895E0,2.437840462E0
2.641670176E1,-4.350172997E0,-5.869852543E0,3.225729465E0
2.642667856E1,-6.835849762E0,-4.305587292E0,2.701926708E0
2.643666014E1,-6.579086304E0,-1.901012421E0,1.429087400E0
2.644666483E1,-5.138385773E0,-1.447868347E-2,2.710700035E-2
2.645672837E1,-3.154360771E0,9.006457329E-1,-1.533126354E0
2.646665649E1,1.003401279E0,5.361018181E-1,-2.925650835E0
2.647675256E1,6.854314327E0,-9.206161499E-1,-1.410332680E0
2.648665299E1,9.074920654E0,-2.327710629E0,1.012815714E0
2.649668683E1,8.561557770E0,-3.451609612E0,1.822338343E0
2.650666072E1,7.586683273E0,-4.197397709E0,1.816158772E0
2.651664795E1,5.533536434E0,-4.188330173E0,1.361853123E0
2.652665291E1,4.591979980E0,-3.490281582E0,1.145711899E0
2.653670364E1,5.522840023E0,-2.319050789E0,1.766209364E0
2.654671152E1,6.204065800E0,-1.284170151E0,2.093215466E0
2.655689279E1,6.098097801E0,-1.184207439E0,1.843093872E0
2.656664676E1,4.457101822E0,-2.659346104E0,2.087951660E0
2.657665229E1,2.093060493E0,-3.803357124E0,2.676201820E0
2.658670283E1,1.319132805E0,-3.739696503E0,3.644102335E0
2.659668783E1,2.630894661E0,-4.583395004E0,4.422466755E0
2.660668383E1,4.803216934E0,-6.987443447E0,1.006233931E0
2.661665449E1,4.458830833E0,-6.497255802E0,1.550627947E0
2.662667964E1,3.563028336E0,-5.804409981E0,2.445118904E0
2.663667937E1,2.724058151E0,-4.957448483E0,2.301345825E0
2.664663987E1,2.422003746E0,-4.182238579E0,1.581911445E0
2.665666322E1,1.755752563E0,-4.232524395E0,7.389175892E-2
2.666665106E1,2.431225777E0,-3.778480530E0,-3.068243265E-1
2.667666437E1,4.476845741E0,-3.441874981E0,4.100169539E-1
2.668664587E1,4.323242188E0,-4.536027908E0,1.947031975E0
2.669667614E1,3.366628647E0,-5.751715183E0,3.365307093E0
2.670672729E1,3.189723969E0,-6.431705475E0,3.838545799E0
2.671671406E1,3.045254707E0,-6.818652153E0,3.781472206E0
2.672673029E1,2.851881027E0,-6.849378586E0,4.157656193E0
2.673676260E1,3.501516342E0,-6.358218193E0,4.287946224E0
2.674667814E1,3.468274117E0,-5.784653664E0,3.328933716E0
2.675673314E1,1.733290672E0,-5.537004948E0,1.874143124E0
2.676672629E1,1.431941986E-1,-5.000954628E0,1.251036406E0
2.677673022E1,-2.665910721E-1,-4.417824268E0,1.185796261E0
2.678692068E1,1.623563766E-1,-4.092316628E0,9.195880294E-1
2.679671506E1,1.359695435E0,-4.096914291E0,3.181499243E-1
2.680674545E1,5.167751312E-1,-4.616912842E0,4.607540369E-1
2.681673987E1,-3.079233170E-1,-4.792810440E0,8.953449726E-1
2.682666902E1,-5.582590103E-1,-4.596400738E0,1.703625321E0
2.683671733E1,-5.224008560E-1,-5.109766006E0,1.566653132E0
2.684668818E1,-3.101224899E-1,-5.900066376E0,1.373659849E0
2.685737622E1,-1.012799263E0,-6.157839775E0,1.628400922E0
2.686664006E1,-2.731500626E0,-5.117536545E0,2.127436399E0
2.687666079E1,-4.338969707E0,-4.697881699E0,2.509350777E0
2.688665214E1,-6.586568832E0,-4.839390278E0,2.431464434E0
2.689668383E1,-8.135338783E0,-4.894299507E0,2.023010969E0
2.690668495E1,-7.998343945E0,-4.411370277E0,2.365375996E0
2.691665245E1,-6.629132271E0,-3.354999781E0,2.633466959E0
2.692665991E1,-5.051141262E0,-2.622534275E0,1.189337850E0
2.693676956E1,-4.416625500E0,-1.625218391E0,3.386626244E-1
2.694667779E1,-5.364427567E0,-2.216386080E0,7.758247852E-2
2.695665410E1,-6.245409489E0,-2.775689840E0,5.077881813E-1
2.696664098E1,-6.222069263E0,-2.939993858E0,1.202604175E0
2.697664402E1,-7.087644100E0,-2.887913227E0,1.216307640E0
2.698664195E1,-8.139692307E0,-2.330013037E0,6.650292277E-1
2.699667760E1,-7.836772919E0,-1.846858859E0,4.560773373E-1
2.700665837E1,-7.650413513E0,-1.970023036E0,1.138465643E0
2.701664045E1,-7.193522453E0,-2.139436722E0,2.035878181E0
2.702665360E1,-6.291959763E0,-1.882959247E0,2.328018665E0
2.703668406E1,-5.375667572E0,-1.483323812E0,1.898843408E0
2.704671360E1,-5.523159504E0,-1.371481419E0,1.520278335E0
2.705668210E1,-6.786639214E0,-1.079141617E0,1.251780033E0
2.706669768E1,-7.565717697E0,-3.507382870E-1,1.175240993E0
2.707669929E1,-7.576162815E0,-1.156399250E-1,1.459841132E0
2.708672114E1,-7.178141594E0,-5.003526211E-1,1.591313481E0
2.709667579E1,-6.782807827E0,-1.009072542E0,1.566920877E0
2.710727502E1,-6.559699535E0,-9.379951954E-1,1.494894862E0
2.711671652E1,-6.031684875E0,-5.141658783E-1,1.487270951E0
2.712666802E1,-6.056106567E0,-2.797913551E-2,1.086706281E0
2.713672414E1,-6.547225952E0,3.604741096E-1,8.242968917E-1
2.714671929E1,-6.616507530E0,9.142141342E-1,1.001104236E0
2.715672445E1,-6.025991440E0,1.660542011E0,1.485572338E0
2.716671872E1,-6.072501183E0,1.772245407E0,1.053539872E0
2.717666341E1,-5.320819855E0,1.793326855E0,2.577378750E-1
2.718665722E1,-4.256708622E0,1.423894882E0,-5.687105656E-1
2.719673764E1,-4.118012905E0,8.799548149E-1,-7.558271885E-1
2.720669387E1,-3.596285820E0,7.569384575E-1,1.416851282E-1
2.721672306E1,-2.612351418E0,7.064046860E-1,1.266491771E0
2.722672495E1,-3.578689575E0,2.367401123E-1,1.360812664E0
2.723672576E1,-4.966135979E0,-7.618808746E-2,8.086533546E-1
2.724667464E1,-4.738247395E0,7.787609100E-2,8.523241282E-1
2.725667668E1,-2.381441593E0,1.728146553E0,9.329770207E-1
2.726665710E1,-2.560688496E0,1.583114147E0,7.769786119E-1
2.727666772E1,-2.631312847E0,1.446441174E0,1.165711880E-2
2.728665725E1,-3.304964542E0,1.121733189E0,-9.791431427E-1
2.729672083E1,-3.943522930E0,7.725110054E-1,-9.855829477E-1
2.730666798E1,-3.802756310E0,5.818548203E-1,-1.023700595E0
2.731672137E1,-3.111766338E0,6.138405800E-1,-1.361971140E0
2.732666522E1,-3.078848839E0,9.577736855E-1,-1.513165355E0
2.733666952E1,-2.752940655E0,1.067352772E0,-1.094159007E0
2.734669806E1,-1.951809406E0,6.678786278E-1,-8.516566753E-1
2.735673752E1,-2.171830177E0,-1.525368690E-1,-8.281540871E-1
2.736667256E1,-2.804154396E0,-6.291661263E-1,-1.969821453E-1
2.737674145E1,-2.389341831E0,-7.637820244E-1,9.791764021E-1
2.738675064E1,-1.543947220E0,-7.905654907E-1,1.484738827E0
2.739673814E1,-9.236397743E-1,-1.134409666E0,7.676694989E-1
2.740668187E1,-8.111486435E-1,-1.764777899E0,5.081535578E-1
2.741667537E1,-7.702970505E-1,-2.076278925E0,8.099637628E-1
2.742667552E1,-1.137005806E0,-1.814642429E0,1.565905571E0
2.743672214E1,-1.977226734E0,-1.119759798E0,2.293380976E0
2.744672006E1,-3.114535809E0,-2.724828720E-1,2.371548653E0
2.745670145E1,-3.949853897E0,2.024579048E-1,1.965005398E0
2.746673414E1,-4.178250790E0,1.184787750E-1,1.222258091E0
2.747672064E1,-3.805064201E0,-3.170638084E-1,3.062117696E-1
2.748666895E1,-3.356891155E0,-1.068471909E0,-4.834334850E-1
2.749667010E1,-3.229484081E0,-2.100103140E0,-6.509820223E-1
2.750667568E1,-2.627725601E0,-2.859218121E0,-6.215606928E-1
2.751671995E1,-2.023800373E0,-2.452250242E0,-2.592051029E-1
2.752669379E1,-2.438484669E0,-2.306997776E0,5.517888069E-2
2.753667087E1,-3.162863731E0,-2.859547853E0,8.155658245E-1
2.754673660E1,-2.667964935E0,-2.958417892E0,1.459017515E0
2.755673422E1,-1.771372795E0,-3.132787228E0,1.953489065E0
2.756671610E1,-1.181868553E0,-3.969475508E0,2.063714266E0
2.757668829E1,-2.007287979E0,-6.939651012E0,1.687540412E0
2.758666610E1,-4.516202927E0,-7.840281487E0,1.790577650E0
2.759673468E1,-5.377861977E0,-7.247390747E0,2.902371407E0
2.760672510E1,-5.358911514E0,-5.898026466E0,3.659335613E0
2.761672452E1,-6.096630573E0,-4.478080750E0,3.557451248E0
2.762666241E1,-6.146197319E0,-3.660880566E0,3.115153790E0
2.763666318E1,-4.951819420E0,-3.087119341E0,1.318238974E0
2.764671622E1,-4.195711136E0,-2.040131092E0,-4.750047326E-1
2.765674518E1,-3.818159103E0,-1.445358992E0,-1.654321909E0
2.766667564E1,-5.077897072E0,-2.148872137E0,-2.520764828E0
2.767666114E1,-5.974308014E0,-2.361228704E0,-2.468425274E0
2.768672422E1,-5.245897293E0,-2.372108936E0,-1.472133636E0
2.769667625E1,-3.993221283E0,-2.425243378E0,-5.578647852E-1
2.770672368E1,-2.794878483E0,-2.118971586E0,-1.100052670E-1
2.771666425E1,-1.628061295E0,-1.603614569E0,9.586451948E-2
2.772675702E1,-1.004985332E0,-1.621924400E0,-6.795124710E-2
2.773666352E1,-1.426488876E0,-1.903147221E0,-9.466320276E-1
2.774673479E1,-2.440996170E0,-1.259510756E0,-1.384179473E0
2.775673245E1,-2.957748890E0,-5.421876907E-2,-1.141869903E0
2.776671079E1,-3.194630623E0,6.383247375E-1,-7.048580050E-1
2.777673925E1,-3.835350037E0,6.024789810E-1,-3.770645559E-1
2.778673695E1,-3.712363243E0,1.044087410E-1,-4.514963925E-2
2.779673633E1,-3.010452271E0,-6.699805260E-1,-2.489911318E-1
2.780674356E1,-2.941642761E0,-1.838773966E0,-2.836246490E-1
