"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.636393221E1,-8.274780512E-1,-1.610261202E0,3.168700457E0
3.637390867E1,-9.569814801E-1,-1.189375043E0,3.447255135E0
3.638388179E1,-1.118860722E0,-7.868147492E-1,3.661057949E0
3.639392856E1,-1.271577120E0,-5.577403307E-1,3.828434944E0
3.640404429E1,-1.324722290E0,-1.315824151E0,3.834543705E0
3.641392383E1,-1.126801968E0,-1.709221363E0,3.679383755E0
3.642392775E1,-1.060217738E0,-1.754425406E0,3.490626574E0
3.643392675E1,-1.195218921E0,-1.379964948E0,3.286597490E0
3.644393432E1,-1.462167025E0,-6.518135667E-1,3.128383398E0
3.645394333E1,-1.675359011E0,3.174463287E-2,3.053857803E0
3.646391886E1,-1.704069614E0,3.634444475E-1,3.135102987E0
3.647394786E1,-1.567235827E0,3.976529241E-1,3.344629765E0
3.648389413E1,-1.391917467E0,2.510452569E-1,3.555989027E0
3.649388463E1,-1.217210054E0,-6.232861429E-2,3.667777300E0
3.650388629E1,-1.041891694E0,-3.879197836E-1,3.654338360E0
3.651396625E1,-1.052887321E0,-3.298875988E-1,3.533997774E0
3.652391882E1,-1.239201188E0,4.640540108E-2,3.328136206E0
3.653388486E1,-1.383365393E0,4.104810953E-1,3.012319088E0
3.654394486E1,-1.360152483E0,5.479257703E-1,2.634804249E0
3.655390202E1,-1.173227787E0,3.506162763E-1,2.408784151E0
3.656393329E1,-1.102978230E0,-1.111978292E-1,2.480866194E0
3.657388106E1,-1.388863206E0,-6.725829840E-1,2.691003799E0
3.658392409E1,-1.734002113E0,-1.259013653E0,2.788742304E0
3.659388217E1,-1.779206038E0,-1.696393132E0,2.780190229E0
3.660387079E1,-1.573955417E0,-1.677456379E0,2.790574789E0
3.661389752E1,-1.334496140E0,-1.068423748E0,2.858991861E0
3.662389948E1,-1.277074814E0,-2.272622287E-1,2.932295561E0
3.663386944E1,-1.465221405E0,4.880609810E-1,2.880372047E0
3.664386675E1,-1.691241503E0,9.779749513E-1,2.620754242E0
3.665396413E1,-1.811581969E0,1.190555930E0,2.216361523E0
3.666389759E1,-1.934365869E0,1.329833269E0,1.717284799E0
3.667386779E1,-2.114571095E0,1.596170545E0,1.229814291E0
3.668387459E1,-2.311880589E0,1.749497652E0,8.742906451E-1
3.669389494E1,-2.549507141E0,1.814860225E0,7.075244784E-1
3.670388456E1,-2.793853283E0,2.220474958E0,7.099679112E-1
3.671393586E1,-2.897089481E0,2.893037558E0,7.887695432E-1
3.672389271E1,-2.641747713E0,3.345688581E0,8.040411472E-1
3.673406417E1,-1.415130377E0,3.277271748E0,5.603059530E-1
3.674394440E1,-8.757364154E-1,2.772086143E0,3.300097585E-1
3.675389706E1,-5.250997543E-1,2.257126808E0,1.510262489E-1
3.676389106E1,-4.175874889E-1,1.944363713E0,1.351437569E-1
3.677390040E1,-5.299866796E-1,1.602279186E0,1.388089508E-1
3.678391317E1,-7.700567245E-1,1.265692353E0,6.251185201E-3
3.679388132E1,-1.013181090E0,9.211644530E-1,-2.551991343E-1
3.680391867E1,-1.101756573E0,4.385808706E-1,-5.410841107E-1
3.681431294E1,-1.105421782E0,-1.773545146E-2,-8.049778938E-1
3.682386521E1,-1.228205681E0,-2.017891407E-2,-1.013893723E0
3.683390752E1,-1.413908720E0,-4.950044304E-2,-1.063984632E0
3.684389721E1,-1.452393174E0,-2.119906098E-1,-9.772418737E-1
3.685398948E1,-1.308839798E0,-2.089362741E-1,-7.719911337E-1
3.686390475E1,-1.093204379E0,-2.812016010E-2,-5.056539178E-1
3.687390275E1,-8.183150887E-1,-3.850486875E-2,-3.413311243E-1
3.688408148E1,-5.024977326E-1,-2.046602219E-1,-3.352224827E-1
3.689390279E1,-2.795319557E-1,-3.353853822E-1,-4.806084037E-1
3.690386606E1,-2.300518602E-1,-3.555439413E-1,-6.424877048E-1
3.691389829E1,-2.624277174E-1,-2.828509510E-1,-7.029634118E-1
3.692389744E1,-3.131295443E-1,-1.912211925E-1,-7.188459039E-1
3.693396956E1,-3.693291247E-1,-2.187101245E-1,-8.159734607E-1
3.694389913E1,-3.754377961E-1,-4.221282601E-1,-9.027163386E-1
3.695386194E1,-3.296228945E-1,-7.507737279E-1,-8.019235730E-1
3.696386636E1,-3.455053866E-1,-1.073921442E0,-6.204965711E-1
3.697386175E1,-3.253468275E-1,-1.050097704E0,-4.323500693E-1
3.698390794E1,-5.839871988E-2,-5.662924051E-1,-2.161037624E-1
3.699393882E1,4.388455749E-1,1.496416181E-1,-1.757255942E-2
3.700389048E1,9.446420074E-1,6.291708946E-1,1.192612574E-1
3.701392463E1,1.236635566E0,7.189680338E-1,2.548733354E-1
3.702393209E1,1.213422775E0,6.084014773E-1,4.454632998E-1
3.703392298E1,9.806830883E-1,3.952094615E-1,6.329988837E-1
3.704388794E1,6.764721870E-1,1.117679775E-1,7.588371634E-1
3.705390259E1,4.913800061E-1,-1.040506922E-2,7.991542220E-1
3.706387959E1,7.528303266E-1,4.990565479E-1,6.439944506E-1
3.707388759E1,9.037140608E-1,7.208006382E-1,3.746029437E-1
3.708387775E1,1.030773997E0,8.313672543E-1,9.421578050E-2
3.709388740E1,1.190820694E0,6.652119160E-1,-1.672345400E-1
3.710389836E1,1.378356338E0,1.105462462E-1,-4.201327562E-1
3.711389102E1,1.565281153E0,-5.724010468E-1,-6.461529136E-1
3.712404321E1,1.724106073E0,-1.151501417E0,-8.984402418E-1
3.713393690E1,1.855442166E0,-1.547342062E0,-1.171496987E0
3.714388279E1,1.965397835E0,-1.824674845E0,-1.399960518E0
3.715388544E1,2.053362370E0,-1.951734900E0,-1.549011707E0
3.716393825E1,2.086349249E0,-1.920580745E0,-1.608876467E0
3.717391098E1,2.028927803E0,-1.777638316E0,-1.558174729E0
3.718430275E1,1.856052995E0,-1.521685719E0,-1.396906257E0
3.719390917E1,1.607430816E0,-1.191818476E0,-1.220977068E0
3.720391286E1,1.358808637E0,-8.827205896E-1,-1.090251923E0
3.721389882E1,1.119960308E0,-5.021516085E-1,-1.004730821E0
3.722388317E1,9.037140608E-1,-2.834618390E-1,-8.672861457E-1
3.723388506E1,8.255233169E-1,-3.329419196E-1,-6.577593684E-1
3.724388679E1,9.336464405E-1,-3.647069037E-1,-5.655187368E-1
3.725389575E1,1.239079118E0,-3.005660772E-1,-5.881206989E-1
3.726393859E1,1.647137046E0,-3.866980672E-1,-5.478036404E-1
3.727389156E1,2.002660751E0,-5.333057046E-1,-5.184820890E-1
3.728393717E1,2.181033373E0,-4.929886162E-1,-5.264233351E-1
3.729388648E1,2.174313784E0,-2.504751086E-1,-5.099299550E-1
3.730388859E1,2.047864676E0,-7.760024071E-2,-4.360152483E-1
3.731389632E1,1.880487561E0,1.464040577E-2,-3.847025633E-1
3.732391075E1,1.714332223E0,6.961828470E-2,-3.822591007E-1
3.733388309E1,1.557339907E0,2.748689950E-1,-4.439564943E-1
3.734387982E1,1.302609086E0,6.829270124E-1,-5.539122820E-1
3.735391098E1,1.014280677E0,1.001187801E0,-5.801794529E-1
3.736394321E1,8.866098523E-1,1.106867433E0,-5.142060518E-1
3.737390148E1,9.702983499E-1,1.042115688E0,-4.378478527E-1
3.738392502E1,1.660576105E0,5.937407017E-1,-5.068756342E-1
3.739394456E1,1.882320166E0,3.597792685E-1,-5.520796776E-1
3.740394394E1,1.953791380E0,2.577647567E-1,-6.650897264E-1
3.741388440E1,1.928135037E0,2.223345935E-1,-8.202494979E-1
3.742394659E1,1.826731443E0,1.936239153E-1,-8.703404665E-1
3.743388475E1,1.679512978E0,1.856826693E-1,-8.257473111E-1
3.744390271E1,1.564670205E0,1.618589312E-1,-7.976474762E-1
3.745394113E1,1.543290019E0,9.344202280E-2,-7.982583642E-1
3.746389494E1,1.561005116E0,6.228789315E-2,-7.982583642E-1
3.747389486E1,1.582385302E0,4.151847586E-2,-8.196386695E-1
3.748390259E1,1.652634859E0,2.319252118E-2,-8.923316002E-1
3.749393936E1,1.749762416E0,5.129231885E-2,-9.943460822E-1
3.750389052E1,1.831007481E0,1.105462462E-1,-1.087808490E0
3.751388394E1,1.907976508E0,1.105462462E-1,-1.129347324E0
3.752394667E1,1.966619611E0,1.746871024E-1,-1.007785082E0
3.753388729E1,1.989832401E0,2.235563099E-1,-7.194567323E-1
3.754388940E1,2.023430109E0,2.137824744E-1,-4.299066067E-1
3.755394432E1,2.022208214E0,2.999144793E-1,-2.625295222E-1
3.756388575E1,1.941574097E0,5.210477114E-1,-2.729142308E-1
3.757388732E1,1.811459780E0,7.617286444E-1,-4.299066067E-1
3.758393348E1,1.701504111E0,7.342396975E-1,-5.697947741E-1
3.759388656E1,1.640417576E0,4.654589593E-1,-6.388225555E-1
3.760388575E1,1.600711346E0,2.314975560E-1,-7.273979783E-1
3.761388144E1,1.540846467E0,1.844609380E-1,-8.678970337E-1
3.762394098E1,1.455936193E0,1.129897088E-1,-9.827396870E-1
3.763410340E1,1.394238830E0,-9.348274767E-2,-1.026111007E0
3.764390382E1,1.404623508E0,-3.775350749E-1,-1.025500178E0
3.765391906E1,1.487090349E0,-5.510208011E-1,-1.013282895E0
3.766394629E1,1.576887608E0,-5.571294427E-1,-9.967895746E-1
3.767388263E1,1.600711346E0,-4.325129688E-1,-9.320378304E-1
3.768393752E1,1.538403034E0,-3.115616441E-1,-8.147517443E-1
3.769393582E1,1.452881932E0,-2.382578105E-1,-6.760852933E-1
3.770391667E1,1.369193435E0,3.296636418E-2,-3.535484374E-1
3.771395021E1,1.291002631E0,1.917913258E-1,-1.666236669E-1
3.772388263E1,1.366139054E0,1.899587214E-1,1.419243310E-2
3.773394686E1,1.438832045E0,1.056593210E-1,1.595783681E-1
3.774389752E1,1.399125814E0,1.313156635E-1,2.560950816E-1
3.775399917E1,1.269622326E0,2.186693847E-1,3.049643040E-1
3.776393552E1,1.135231972E0,2.382170856E-1,3.135164082E-1
3.777393790E1,1.024054527E0,2.901406288E-1,3.330641091E-1
3.778388325E1,9.764070511E-1,3.353446424E-1,4.027027488E-1
3.779388048E1,1.038715243E0,2.846428454E-1,4.924999177E-1
3.780388428E1,1.181046844E0,2.095064223E-1,5.627493858E-1
3.781390267E1,1.290391803E0,2.864754498E-1,6.415510178E-1
3.782388663E1,1.251907229E0,4.905044138E-1,7.001940608E-1
3.783392786E1,1.077199817E0,5.839668512E-1,6.977506280E-1
3.784389075E1,8.542339802E-1,5.534235835E-1,6.281119585E-1
3.785389386E1,6.184399724E-1,5.442606211E-1,5.053280592E-1
3.786389198E1,3.875328898E-1,4.080376327E-1,2.841948867E-1
3.787389109E1,2.287079394E-1,-1.852955669E-3,-8.354600519E-2
3.788388382E1,1.969429404E-1,-3.744807541E-1,-5.533013940E-1
3.789393463E1,2.690250576E-1,-6.249355078E-1,-9.955678582E-1
3.790388267E1,2.922379375E-1,-6.573113203E-1,-1.209981441E0
3.791390279E1,9.248499572E-2,-1.441845596E-1,-1.002287388E0
3.792387979E1,-2.667037547E-1,6.682662368E-1,-3.785939217E-1
3.793393340E1,-6.515488625E-1,8.900103569E-1,3.440596759E-1
3.794394794E1,-8.928406239E-1,4.208658040E-1,7.264612913E-1
3.795388652E1,-8.354192972E-1,-2.156557888E-1,4.747848213E-1
3.796404071E1,-5.269323587E-1,-7.526063323E-1,-2.771902978E-1
3.797395878E1,-2.214997411E-1,-1.256570220E0,-9.412008524E-1
3.798392952E1,-4.923573881E-2,-1.805127144E0,-1.178827405E0
3.799388571E1,3.384193033E-2,-2.035423279E0,-1.132401586E0
3.800394621E1,9.187413007E-2,-1.863159418E0,-7.854301929E-1
3.801388963E1,1.987755448E-1,-1.234579086E0,-1.495194435E-1
3.802388271E1,3.417180181E-1,-7.403889894E-1,7.851043344E-1
3.803387767E1,6.074444056E-1,-7.943284512E-2,2.296995878E0
3.804388644E1,5.078734159E-1,-2.078977786E-2,2.496748686E0
3.805388371E1,3.380528092E-1,-6.237137318E-1,2.290887117E0
3.806389294E1,1.938886195E-1,-1.046432614E0,1.649478674E0
3.807388990E1,2.757445574E-1,-1.362249851E0,1.020287514E0
3.808400682E1,5.542991161E-1,-1.905919909E0,7.044701576E-1
3.809391571E1,8.236907125E-1,-2.058636189E0,6.519356966E-1
3.810394798E1,8.976054192E-1,-1.497861981E0,8.125932813E-1
3.811398044E1,7.277848721E-1,-8.582860231E-1,1.155288696E0
3.812388852E1,4.968777597E-1,-6.786916256E-1,1.444838881E0
3.813388644E1,3.026226461E-1,-4.025805593E-1,1.488821149E0
3.814392636E1,8.943067491E-2,4.501873255E-1,1.451558352E0
3.815392548E1,-1.588251442E-3,1.275466204E0,1.389250159E0
3.816394159E1,1.804495901E-1,1.401915312E0,1.155288696E0
3.817391225E1,5.310862660E-1,1.021957159E0,6.946963072E-1
3.818393836E1,8.695055842E-1,6.584923863E-1,8.688539267E-2
3.819388971E1,1.213422775E0,2.907514870E-1,-4.946583211E-1
3.820388286E1,1.559783340E0,-2.382578105E-1,-9.454768896E-1
3.821389586E1,1.778473139E0,-5.840075016E-1,-1.250909448E0
3.822393052E1,1.883541942E0,-6.182159781E-1,-1.343760967E0
3.823606071E1,1.851776958E0,-4.294586182E-1,-1.217922688E0
3.825393878E1,1.044823885E0,7.328346372E-2,-7.854301929E-1
3.826386332E1,5.042082071E-1,5.265455246E-1,-5.728490949E-1
3.827386636E1,1.163087413E-1,8.118195534E-1,-3.382768035E-1
3.828386375E1,3.445279598E-2,8.209825754E-1,-1.977778077E-1
3.829386240E1,2.280970812E-1,6.896465421E-1,-1.415781975E-1
3.830390940E1,5.738468170E-1,5.063869357E-1,-1.305826306E-1
3.831386602E1,8.908858895E-1,4.153679907E-1,-1.965560764E-1
3.832386648E1,9.947329760E-1,4.868392646E-1,-3.285029531E-1
3.833386567E1,8.377406001E-1,6.884248257E-1,-4.818301499E-1
3.834395932E1,5.127602816E-1,8.270912170E-1,-6.204965711E-1
3.835393602E1,4.361578077E-2,7.831088901E-1,-9.173771143E-1
3.836394659E1,6.866125017E-2,7.452352643E-1,-1.003509045E0
3.837388494E1,2.262644768E-1,6.517728567E-1,-1.018169761E0
3.838393959E1,4.913800061E-1,5.076087117E-1,-1.002898216E0
3.839394552E1,7.027394176E-1,3.359555304E-1,-9.943460822E-1
3.840389186E1,7.790975571E-1,2.382170856E-1,-9.039380550E-1
3.841388705E1,6.880786419E-1,2.498235106E-1,-7.377827168E-1
3.842388344E1,4.999320805E-1,3.145752251E-1,-5.673512816E-1
3.843394113E1,3.020117581E-1,4.776762426E-1,-4.195218980E-1
3.844389025E1,1.108109578E-1,6.798726916E-1,-3.810373843E-1
3.845389671E1,1.246164925E-2,8.588562012E-1,-4.555629492E-1
3.846389221E1,-4.923573881E-2,9.425447583E-1,-5.239798427E-1
3.847393498E1,-9.932669252E-2,8.674083352E-1,-5.416949391E-1
3.848389359E1,-9.810496122E-2,6.163427234E-1,-5.954511166E-1
3.849396732E1,-1.274264902E-1,4.013181031E-1,-6.571484804E-1
3.850391555E1,-2.453234941E-1,4.043724239E-1,-6.650897264E-1
3.851403659E1,-3.351206779E-1,4.697349966E-1,-6.724201441E-1
3.852387917E1,-3.485597074E-1,5.992384553E-1,-6.595919728E-1
3.853393263E1,-3.998723924E-1,8.264803290E-1,-6.345464587E-1
3.854387778E1,-4.762305617E-1,9.810292125E-1,-6.730309725E-1
3.855394090E1,-4.817283452E-1,9.394904375E-1,-7.335066795E-1
3.856394375E1,-4.456872940E-1,7.012529969E-1,-7.939823270E-1
3.857395102E1,-4.676784277E-1,4.025398195E-1,-9.295943975E-1
3.858389548E1,-5.086063743E-1,1.471981555E-1,-1.156225324E0
3.859401559E1,-5.379279256E-1,2.624684572E-2,-1.339484930E0
3.860392936E1,-5.837427974E-1,8.305731416E-2,-1.388354182E0
3.861388767E1,-6.374989748E-1,1.136005670E-1,-1.343150139E0
3.862393221E1,-6.155077815E-1,5.905069411E-4,-1.265570164E0
3.863388728E1,-5.006651282E-1,-5.621996522E-2,-1.159890532E0
3.864388779E1,-4.072027802E-1,-1.142521650E-1,-1.037106633E0
3.865394098E1,-3.626096249E-1,-2.333708853E-1,-9.167662263E-1
3.866388905E1,-3.705508709E-1,-2.437555939E-1,-8.324668407E-1
3.867391575E1,-4.548502564E-1,-1.490714848E-1,-7.683259845E-1
3.868388567E1,-6.374989748E-1,-1.435736865E-1,-7.341175079E-1
3.869388921E1,-6.894224882E-1,-2.657467425E-1,-7.273979783E-1
3.870389848E1,-6.924768090E-1,-3.775350749E-1,-7.713803053E-1
3.871390863E1,-6.649878621E-1,-4.648888111E-1,-8.202494979E-1
3.872388429E1,-6.393315196E-1,-5.840075016E-1,-8.422406912E-1
3.873388702E1,-6.521596909E-1,-6.395962238E-1,-8.691187501E-1
3.874388436E1,-6.936985254E-1,-6.438723207E-1,-8.776708245E-1
3.875391152E1,-6.991963387E-1,-7.336695194E-1,-8.379645944E-1
3.876388590E1,-6.808703542E-1,-8.375166059E-1,-7.921497226E-1
3.877391502E1,-7.083593011E-1,-8.240775466E-1,-7.438913584E-1
3.878394721E1,-7.816631198E-1,-7.513845563E-1,-6.235508919E-1
3.879389190E1,-8.732929230E-1,-6.982393265E-1,-4.158566892E-1
3.880388336E1,-9.362120628E-1,-7.135109305E-1,-2.350405753E-1
3.881388598E1,-9.227730036E-1,-7.776517868E-1,-1.311934888E-1
3.882444002E1,-8.604647517E-1,-7.831496000E-1,-1.012611017E-1
3.883388463E1,-8.256454468E-1,-6.939632297E-1,-1.030936986E-1
3.884389375E1,-8.280888796E-1,-6.163833737E-1,-8.171341568E-2
3.885388521E1,-8.751255274E-1,-5.711793303E-1,-1.757255942E-2
3.886393882E1,-9.936333895E-1,-5.705685019E-1,1.480329875E-2
3.887395809E1,-1.087095737E0,-6.628091335E-1,-5.972225964E-2
3.888390121E1,-1.001574636E0,-6.353201866E-1,-2.442035675E-1
3.889392679E1,-8.262563348E-1,-3.506570160E-1,-4.463999569E-1
3.890389048E1,-6.613227129E-1,-8.615235984E-2,-6.003380418E-1
3.891392055E1,-4.835609496E-1,-2.934189141E-2,-6.852483153E-1
3.892387202E1,-3.186273277E-1,4.090761021E-2,-7.298414707E-1
3.893386759E1,-1.781283170E-1,1.313156635E-1,-7.072394490E-1
3.894390790E1,-8.894198388E-2,2.013819292E-2,-6.131662130E-1
3.895395113E1,-7.061602175E-2,-1.643431187E-1,-5.661295652E-1
3.896387767E1,-4.557054862E-2,-1.612887830E-1,-6.473746300E-1
3.897392125E1,5.888740718E-2,1.280780882E-2,-8.605666161E-1
3.898391555E1,2.885727286E-1,2.534887195E-1,-1.186768651E0
3.899388498E1,5.127602816E-1,5.436497331E-1,-1.545957327E0
3.900423948E1,7.778758407E-1,1.500264645E0,-2.183700800E0
3.901389305E1,8.994380236E-1,1.960246205E0,-2.253339529E0
3.902389775E1,8.243016005E-1,2.056762934E0,-1.788470864E0
3.903388540E1,7.290065885E-1,1.451395392E0,-1.205705404E0
3.904388832E1,4.638910592E-1,9.486533999E-1,-4.555629492E-1
3.905388579E1,8.393288404E-2,6.627684832E-1,1.742391288E-1
3.906393848E1,-3.125186563E-1,6.517728567E-1,5.315952897E-1
3.907391282E1,-6.552140117E-1,7.574525476E-1,6.348314881E-1
3.908403805E1,-8.476365805E-1,7.574525476E-1,4.558480084E-1
3.909388621E1,-8.555778265E-1,7.928827405E-1,1.162069216E-1
3.910467198E1,-6.460510492E-1,9.003950357E-1,-2.600860596E-1
3.911389432E1,-2.819754183E-1,1.031120181E0,-5.533013940E-1
3.912391102E1,1.242499873E-1,1.044559121E0,-6.742527485E-1
3.913394448E1,4.871039093E-1,9.168884158E-1,-6.443203092E-1
3.914394032E1,7.265631557E-1,4.917261302E-1,-4.879387915E-1
3.915390375E1,6.263812184E-1,-2.382578105E-1,-1.305826306E-1
3.916394567E1,1.554041058E-1,-9.028791785E-1,3.239011168E-1
3.917389105E1,-4.976108372E-1,-1.229081273E0,6.183381081E-1
3.918393278E1,-1.101756573E0,-1.347589135E0,7.282938957E-1
3.919397221E1,-1.465221405E0,-1.272452712E0,6.806464195E-1
3.920388948E1,-1.508592844E0,-1.020776153E0,5.114367008E-1
3.921393548E1,-1.241033792E0,-7.733757496E-1,3.324532211E-1
3.922389475E1,-7.608937025E-1,-5.094819665E-1,2.683123946E-1
3.923393448E1,-3.302337527E-1,-9.531533718E-2,4.106439948E-1
3.924389055E1,-1.604132205E-1,6.839655340E-2,7.325699329E-1
3.925390344E1,-2.355496436E-1,-2.736879885E-1,1.091147900E0
3.926391236E1,-4.120897055E-1,-6.328767538E-1,1.409408689E0
3.927395840E1,-5.745798349E-1,-8.961596489E-1,1.617102861E0
3.928388048E1,-7.523416281E-1,-1.232746482E0,1.656809092E0
3.929388575E1,-9.362120628E-1,-1.357362986E0,1.575564027E0
3.930392459E1,-1.156123519E0,-1.057428122E0,1.468662620E0
3.931394040E1,-1.426126003E0,-5.045950413E-1,1.424069405E0
3.932393836E1,-2.244074583E0,1.278520584E0,1.410019517E0
3.933393694E1,-2.450546980E0,1.598613977E0,1.301896453E0
3.934393352E1,-2.118847132E0,1.497821212E0,1.072821975E0
3.935392486E1,-1.319224596E0,1.041504860E0,7.576153874E-1
3.936389059E1,-4.096462429E-1,-2.017891407E-2,4.155308902E-1
3.937389598E1,3.349984884E-1,-1.483812094E0,2.023389339E-1
3.938393578E1,6.202725768E-1,-2.465472460E0,1.406415403E-1
3.939394509E1,2.714685202E-1,-2.491739511E0,2.567059398E-1
3.940394313E1,-5.037194490E-1,-1.774583936E0,4.222504199E-1
3.941388871E1,-1.338161349E0,-6.328767538E-1,4.851695299E-1
3.942391494E1,-1.999728441E0,6.334469318E-1,4.961651266E-1
3.943388178E1,-2.363193274E0,1.698184967E0,5.322061181E-1
3.944388540E1,-2.321043491E0,2.086084604E0,5.963469744E-1
3.945390690E1,-1.828075290E0,1.686578512E0,6.220033169E-1
3.946394802E1,-1.178725600E0,9.407121539E-1,5.486994982E-1
3.947388559E1,-6.674313545E-1,2.388279438E-1,5.401473641E-1
3.948393475E1,-3.369532824E-1,-6.634199619E-1,5.926818252E-1
3.949391105E1,-1.585806310E-1,-1.511301041E0,6.317771673E-1
3.950395086E1,-3.265685737E-1,-1.777638316E0,7.197417617E-1
3.951394498E1,-9.191078544E-1,-1.458766580E0,9.091100097E-1
3.952393559E1,-1.635041952E0,-9.053226113E-1,1.152234435E0
3.953391344E1,-2.030271769E0,-4.422867894E-1,1.293955207E0
3.954392402E1,-1.971628666E0,-1.075326502E-1,1.219429612E0
3.955396548E1,-1.596557379E0,-9.959138930E-2,1.000128984E0
3.956398598E1,-1.294179082E0,-2.284839600E-1,8.351953030E-1
3.957387040E1,-1.426736832E0,-1.539583951E-1,7.777739763E-1
3.958387271E1,-1.992398024E0,1.380351782E-1,8.077063560E-1
3.959391159E1,-2.597765446E0,3.976529241E-1,8.913949132E-1
3.960388128E1,-2.807903051E0,4.245309830E-1,9.695856571E-1
3.961389055E1,-2.578828812E0,2.980818748E-1,9.756942987E-1
3.962398059E1,-2.077919245E0,1.190983653E-1,8.241997361E-1
3.963390340E1,-1.474995255E0,1.178766340E-1,4.363003373E-1
3.964386302E1,-1.025398374E0,4.685132802E-1,-6.277658790E-2
3.965386717E1,-9.606466889E-1,1.604111791E0,-4.567846656E-1
3.966386452E1,-9.221621752E-1,2.051876068E0,-4.121915102E-1
3.967387036E1,-6.686530709E-1,2.054930449E0,-3.358333409E-1
3.968392448E1,-2.489886880E-1,1.634044170E0,-2.350405753E-1
3.969387386E1,2.757445574E-1,9.559837580E-1,-1.299717575E-1
3.970386636E1,8.096408248E-1,2.345518768E-1,-8.965466172E-2
3.971387332E1,1.223807454E0,-2.290948331E-1,-7.865908742E-2
3.972389163E1,1.399125814E0,-4.435085356E-1,-2.673553675E-2
3.973390163E1,1.409510493E0,-5.039841533E-1,7.833328098E-2
3.974390171E1,1.393628001E0,-4.606127441E-1,1.748500019E-1
3.975386855E1,1.370415092E0,-3.451592326E-1,1.888999045E-1
3.976390521E1,1.325821996E0,-1.515149474E-1,1.107091382E-1
3.977386405E1,1.289780855E0,-6.049601734E-2,4.840089008E-2
3.978387128E1,1.196929336E0,-1.863342673E-1,-2.184861526E-2
3.979390321E1,1.041769624E0,-3.237789571E-1,-1.256957054E-1
3.980390182E1,9.086009860E-1,-4.453411400E-1,-1.867822260E-1
3.981386905E1,7.711563110E-1,-6.909089088E-1,-1.647910774E-1
3.982409194E1,5.744577050E-1,-8.020864129E-1,-2.032755911E-1
3.983386763E1,4.107457697E-1,-5.265861750E-1,-4.256305397E-1
3.984387952E1,3.820351064E-1,-1.246368736E-1,-7.267871499E-1
3.985408936E1,5.506339669E-1,1.471981555E-1,-9.680789113E-1
3.986387313E1,7.442782521E-1,2.223345935E-1,-1.162333965E0
3.987388540E1,6.233268976E-1,-1.759495586E-1,-1.324824095E0
3.988687648E1,-1.946216822E-1,-1.380575895E0,-1.531907439E0
3.990427040E1,-1.216599226E0,-2.175311327E0,-1.145840645E0
3.991392271E1,-1.216599226E0,-2.175311327E0,-1.145840645E0
3.992386540E1,-1.678413272E0,-2.298706293E0,-8.190277815E-1
3.993390809E1,-1.969796062E0,-2.118500948E0,-4.537303448E-1
3.994387194E1,-1.956967831E0,-1.997549772E0,-1.757255942E-2
3.995536471E1,-1.272187948E0,-1.486255527E0,5.651928782E-1
3.996386802E1,-1.272187948E0,-1.486255527E0,5.651928782E-1
3.997387252E1,1.755626649E-1,-7.825387120E-1,5.041063428E-1
3.998404363E1,9.434202909E-1,-2.480316460E-1,1.699630767E-1
3.999387332E1,1.600100398E0,2.064520866E-1,-3.529375792E-1
4.000406355E1,2.105896950E0,4.410243332E-1,-9.369247556E-1
4.001387071E1,2.338025570E0,5.320432782E-1,-1.344371796E0
4.002402390E1,2.341079950E0,4.398026168E-1,-1.433558106E0
4.003390421E1,2.269608736E0,2.626516819E-1,-1.321769834E0
4.004386471E1,2.091846943E0,1.966782510E-1,-1.180049062E0
4.005396190E1,1.787636042E0,3.695531189E-1,-1.065817237E0
4.006391005E1,1.523131371E0,5.234912038E-1,-9.937352538E-1
4.007387105E1,1.404012680E0,5.693060756E-1,-9.705223441E-1
4.008387486E1,1.404623508E0,5.961841345E-1,-9.747984409E-1
4.009387086E1,1.474873066E0,5.967950225E-1,-1.026111007E0
4.010390671E1,1.573833227E0,5.778582096E-1,-1.143397212E0
4.011387198E1,1.623924136E0,7.183572054E-1,-1.207538009E0
4.012387071E1,1.626978517E0,7.892175913E-1,-1.135455966E0
4.013391159E1,1.666073918E0,6.035145521E-1,-1.003509045E0
4.014421674E1,1.630643725E0,5.045543313E-1,-8.758382797E-1
4.015388821E1,1.514579296E0,4.801197350E-1,-7.689368129E-1
4.016391424E1,1.474873066E0,4.055941701E-1,-6.950221658E-1
4.017388463E1,1.543290019E0,3.836030066E-1,-6.614245772E-1
4.018442009E1,1.641639233E0,4.544633925E-1,-6.687549353E-1
4.019418482E1,1.681956410E0,6.884248257E-1,-7.023525238E-1
4.020388375E1,1.643471837E0,9.828618169E-1,-7.273979783E-1
4.021418475E1,1.545122623E0,1.146573663E0,-7.127372622E-1
4.022408478E1,1.419284344E0,1.192388535E0,-6.571484804E-1
4.023488828E1,1.273287535E0,1.252253413E0,-5.514687896E-1
4.024386982E1,1.159055710E0,1.196664572E0,-4.140240848E-1
4.025387655E1,1.153557897E0,9.645358920E-1,-3.217834532E-1
4.026390874E1,1.272065759E0,8.044891953E-1,-3.126204610E-1
4.027388509E1,1.458990574E0,8.368650675E-1,-3.132313192E-1
4.028386463E1,1.639195800E0,9.223861694E-1,-2.258775979E-1
4.029387298E1,1.683789015E0,1.051889539E0,-6.277658790E-2
